id,nl_statement,lean4_src_header,lean4_formalization,lean4_prediction,beq_plus,typecheck
quantitative_reasoning_zh_blue_560,"Given that \(a\) is a positive integer, the parabola \(y = ax^{2}+bx + c\) passes through points \(A(-1,4)\) and \(B(2,1)\), and has two distinct intersections with the \(x\)-axis. Find:
(1) The minimum value of \(a\);
(2) The maximum value of \(b + c\).

Proof:
(1) Since the parabola passes through points \(A(-1,4)\) and \(B(2,1)\), we have \(a - b + c = 4\cdots(1)\), \(4a+2b + c = 1\cdots(2)\), and \(\Delta=b^{2}-4ac>0\cdots(3)\).
From \((1)\) and \((2)\), we can get:
Subtract equation \((1)\) from equation \((2)\):
\((4a + 2b + c)-(a - b + c)=1 - 4\)
\(4a+2b + c - a + b - c=-3\)
\(3a + 3b=-3\), then \(b=-1 - a\)
Substitute \(b = - 1 - a\) into equation \((1)\): \(a-(-1 - a)+c = 4\), \(a + 1 + a + c = 4\), so \(c = 3 - 2a\)
Substitute \(b=-1 - a\) and \(c = 3 - 2a\) into \((3)\):
\((-1 - a)^{2}-4a(3 - 2a)>0\)
\(1 + 2a+a^{2}-12a + 8a^{2}>0\)
\(9a^{2}-10a + 1>0\)
\((9a - 1)(a - 1)>0\)
Since \(a\) is a positive integer, \(a\geqslant1\). For \((9a - 1)(a - 1)>0\), when \(a\geqslant1\), \(9a - 1>0\), so \(a - 1>0\), that is \(a>1\), thus \(a\geqslant2\).
When \(a = 2\), \(b=-1 - 2=-3\), \(c=3-2\times2=-1\), which satisfies the conditions of the problem.
So the minimum value of \(a\) is \(2\).

(2) From the above, \(b + c=(-1 - a)+(3 - 2a)=2 - 3a\)
Because \(a\geqslant2\), then \(b + c = 2-3a\leqslant2-3\times2=-4\)
When \(a = 2\), \(b=-3\), \(c = - 1\), the equal sign holds.
So the maximum value of \(b + c\) is \(-4\). ",import Mathlib,"theorem quantitative_reasoning_zh_blue_560 (a b c : ℤ) (ha : 0 < a) (h1 : a - b + c = 4) (h2 : 4 * a + 2 * b + c = 1) (h3 : b ^ 2 - 4 * a * c > 0) :
    2 ≤ a ∧ b + c ≤ -4 := by","theorem my_favorite_theorem :
    IsLeast {a : ℤ | 0 < a ∧ ∃ b c : ℤ, a * (-1) ^ 2 + b * (-1) + c = 4 ∧ 4 * a + 2 * b + c = 1 ∧ b ^ 2 - 4 * a * c > 0} 2 ∧
    IsGreatest {b + c : ℤ | ∃ a : ℤ, 0 < a ∧ a * (-1) ^ 2 + b * (-1) + c = 4 ∧ 4 * a + 2 * b + c = 1 ∧ b ^ 2 - 4 * a * c > 0} (-4) := by sorry",0,0
quantitative_reasoning_zh_blue_655,"Solve the equation \(\sin30^{\circ}\cdot\sin80^{\circ}\cdot\sin x = \sin20^{\circ}\cdot\sin50^{\circ}\cdot\sin(x + 40^{\circ})\).
Proof: The original equation can be transformed into \(\frac{\sin(x + 40^{\circ})}{\sin x}=\frac{\sin30^{\circ}\cdot\sin80^{\circ}}{\sin20^{\circ}\cdot\sin50^{\circ}}\)
\[
\begin{align*}
&=\frac{\sin40^{\circ}\cos40^{\circ}}{\sin20^{\circ}\cdot\sin50^{\circ}}\\
&=\frac{\sin40^{\circ}}{\sin20^{\circ}}\\
&= 2\cos20^{\circ}
\end{align*}
\]
That is, \(\cos40^{\circ}+\sin40^{\circ}\cdot\cot x = 2\cos20^{\circ}\).
So,
\[
\begin{align*}
\cot x&=\frac{2\cos20^{\circ}-\cos40^{\circ}}{\sin40^{\circ}}\\
&=\frac{\cos20^{\circ}+\cos20^{\circ}-\cos40^{\circ}}{\sin40^{\circ}}\\
&=\frac{\cos20^{\circ}+2\sin30^{\circ}\sin10^{\circ}}{\sin40^{\circ}}\\
&=\frac{\sin70^{\circ}+\sin10^{\circ}}{\sin40^{\circ}}\\
&=\frac{2\sin40^{\circ}\cos30^{\circ}}{\sin40^{\circ}}=\sqrt{3}
\end{align*}
\]
Therefore, the solution set of the equation is \(\{x|x = k\cdot180^{\circ}+30^{\circ}, k\in\mathbf{Z}\}\).","import Mathlib

open Real Set
open scoped Real","theorem quantitative_reasoning_zh_blue_655 (x : ℝ) :
    sin (π / 6) * sin (4 * π / 9) * sin x =
    sin (2 * π / 18) * sin (5 * π / 18) * sin (x + 4 * π / 18) ↔
    ∃ k : ℤ, x = k * π + π / 6 := by","theorem my_favorite_theorem {x : ℝ} :
  sin (30 * π / 180) * sin (80 * π / 180) * sin (x * π / 180) =
  sin (20 * π / 180) * sin (50 * π / 180) * sin ((x + 40) * π / 180) ↔
  ∃ k : ℤ, x = k * 180 + 30 := by sorry",0,1
quantitative_reasoning_zh_blue_710,"Find the values of the following expressions:
(1) \(\cos ^{2}24^{\circ}+\sin ^{2}6^{\circ}+\cos ^{2}18^{\circ}\);
(2) \(4\cos ^{2}36^{\circ}-\sin 84^{\circ}(\sqrt{3}-\tan 6^{\circ})\).

Proof:
(1) \(\cos ^{2}24^{\circ}+\sin ^{2}6^{\circ}+\cos ^{2}18^{\circ}=\frac{3}{2}+\frac{1}{2}(\cos 48^{\circ}-\cos 12^{\circ}+\cos 36^{\circ})=\frac{3}{2}+\frac{1}{2}(-2\sin 30^{\circ}\sin 18^{\circ}+\cos 36^{\circ})=\frac{3}{2}+\frac{1}{2}(\sin 54^{\circ}-\sin 18^{\circ})=\frac{3}{2}+\cos 36^{\circ}\sin 18^{\circ}=\frac{3}{2}+\frac{\cos 36^{\circ}\sin 18^{\circ}\cos 18^{\circ}}{\cos 18^{\circ}}=\frac{3}{2}+\frac{\frac{1}{4}\sin 72^{\circ}}{\cos 18^{\circ}}=\frac{7}{4}\).
(2) Referring to the solution method of Example 3, we can get \(4\cos ^{2}36^{\circ}-\sin 84^{\circ}(\sqrt{3}-\tan 6^{\circ}) = 1\).","import Mathlib

open Real Set
open scoped Real",theorem quantitative_reasoning_zh_blue_710 : (cos (24 * π / 180))^2 + (sin (6 * π / 180))^2 + (cos (18 * π / 180))^2 = 7 / 4 ∧ 4 * (cos (36 * π / 180))^2 - sin (84 * π / 180) * (sqrt 3 - tan (6 * π / 180)) = 1 := by,"theorem my_favorite_theorem :
  cos (24 * π / 180)^2 + sin (6 * π / 180)^2 + cos (18 * π / 180)^2 = 7 / 4 ∧
  4 * cos (36 * π / 180)^2 - sin (84 * π / 180) * (Real.sqrt 3 - tan (6 * π / 180)) = 1 := by sorry",1,1
quantitative_reasoning_zh_blue_744,"The number of solutions of the equation $\lg x = \cos 2x$ is ( ).
(A) 2
(B) 5
(C) 7
(D) countless

Proof that the answer is B: Sketch the graphs of $y = \lg x$ and $y=\cos 2x$ respectively and then observe. ","import Mathlib

open Real Set",theorem quantitative_reasoning_zh_blue_744 : {x : ℝ | x > 0 ∧ log x = cos (2 * x)}.ncard = 5 := by,theorem my_favorite_theorem : {x : ℝ | logb 10 x = cos (2 * x)}.ncard = 5 := by sorry,0,1
quantitative_reasoning_zh_blue_691,"Simplify: The result of \(2\sqrt{1 + \sin8}+\sqrt{2 + 2\cos8}\) is ( ).
(A) \(2\sin4\)
(B) \(2\sin4 + 4\cos4\)
(C) \(-2\sin4 - 4\cos4\)
(D) \(2\sin4 - 4\cos4\)

Prove that the answer is: C. 
\[
\begin{align*}
&2\sqrt{1+\sin8}+\sqrt{2 + 2\cos8}\\
=&2\sqrt{\sin^{2}4+\cos^{2}4 + 2\sin4\cos4}+\sqrt{2+2(2\cos^{2}4 - 1)}\\
=&2|\sin4+\cos4|+|2\cos4|\\
=& - 2\sin4 - 2\cos4-2\cos4\\
=& - 2\sin4 - 4\cos4
\end{align*}
\] ","import Mathlib

open Real Set",theorem quantitative_reasoning_zh_blue_691 : 2 * sqrt (1 + sin 8) + sqrt (2 + 2 * cos 8) = - 2 * sin 4 - 4 * cos 4 := by,theorem my_favorite_theorem : 2 * sqrt (1 + sin 8) + sqrt (2 + 2 * cos 8) = -2 * sin 4 - 4 * cos 4 := by sorry,1,1
quantitative_reasoning_zh_blue_670,"There exists \(x\in[0, 2\pi)\) such that \(\sin x-\sqrt{3}\cos x = \frac{4m - 6}{4 - m}\) holds. Then the range of \(m\) is
(A) \(\left[-1,\frac{7}{3}\right]\)
(B) \(\left(-\infty,\frac{7}{3}\right]\)
(C) \([-1,+\infty)\)
(D) \((-\infty,-1)\cup\left(\frac{7}{3},+\infty\right)\)

Proof that the answer is A:
The left side of the equation \(=2\left(\sin x\cos\frac{\pi}{3}-\cos x\sin\frac{\pi}{3}\right)=2\sin\left(x - \frac{\pi}{3}\right)\).
Since the original equation holds, we have \(\left|\frac{4m - 6}{4 - m}\right|=\left|2\sin\left(x-\frac{\pi}{3}\right)\right|\leq2\).
That is, \((4m - 6)^2\leq4(4 - m)^2\), which expands to \(16m^2-48m + 36\leq4(m^2 - 8m + 16)\).
Further expanding gives \(16m^2-48m + 36\leq4m^2-32m + 64\).
Rearranging terms, we get \(16m^2-4m^2-48m + 32m+36 - 64\leq0\), i.e., \(12m^2-16m - 28\leq0\), or \(3m^2-4m - 7\leq0\).
Factorizing \(3m^2-4m - 7=(3m - 7)(m + 1)\leq0\).
The solutions of the inequality are \(-1\leq m\leq\frac{7}{3}\). ","import Mathlib

open Real Set","theorem quantitative_reasoning_zh_blue_670 (m : ℝ) :
    ∃ x ∈ Ico 0 (2 * π), sin x - sqrt 3 * cos x = (4 * m - 6) / (4 - m) ↔
    -1 ≤ m ∧ m ≤ 7 / 3 := by","theorem my_favorite_theorem (m : ℝ) :
    ∃ x ∈ Ico 0 (2 * π), sin x - sqrt 3 * cos x = (4 * m - 6) / (4 - m) ↔
    -1 ≤ m ∧ m ≤ 7 / 3 := by sorry",1,1
quantitative_reasoning_zh_blue_813,"Let \(a, b, c, x, y, z\) be real numbers, and
\[
a^{2}+b^{2}+c^{2} = 25,\quad x^{2}+y^{2}+z^{2}=36,\quad ax + by+cz = 30.
\]
Find the value of \(\frac{a + b + c}{x + y + z}\).

Proof: By the Cauchy inequality, we have
\[
25\times36=(a^{2}+b^{2}+c^{2})(x^{2}+y^{2}+z^{2})\geqslant(ax + by + cz)^{2}=30^{2}.
\]
Since the equality of the above inequality holds, we get
\[
\frac{a}{x}=\frac{b}{y}=\frac{c}{z}=k
\]
Then \(k^{2}(x^{2}+y^{2}+z^{2}) = 25\), so \(k=\pm\frac{5}{6}\) (the negative value is discarded). Thus
\[
\frac{a + b + c}{x + y + z}=k=\frac{5}{6}.
\]","import Mathlib

open Real","theorem quantitative_reasoning_zh_blue_813
    (a b c x y z : ℝ)
    (h₀ : a^2 + b^2 + c^2 = 25)
    (h₁ : x^2 + y^2 + z^2 = 36)
    (h₂ : a * x + b * y + c * z = 30) :
    (a + b + c) / (x + y + z) = 5 / 6 := by","theorem my_favorite_theorem {a b c x y z : ℝ} (h₀ : a^2 + b^2 + c^2 = 25) (h₁ : x^2 + y^2 + z^2 = 36)
    (h₂ : a * x + b * y + c * z = 30) :
    (a + b + c) / (x + y + z) = 5 / 6 := by sorry",1,1
quantitative_reasoning_zh_blue_853,"Let the non - negative numbers \(\alpha,\beta,\gamma\) satisfy \(\alpha+\beta+\gamma = \frac{\pi}{2}\), and find the minimum value of the function
\[
f(\alpha,\beta,\gamma)=\frac{\cos\alpha\cos\beta}{\cos\gamma}+\frac{\cos\beta\cos\gamma}{\cos\alpha}+\frac{\cos\gamma\cos\alpha}{\cos\beta}
\]

Solution: Without loss of generality, assume \(\gamma\leqslant\alpha,\beta\), then \(\gamma\in\left[0,\frac{\pi}{6}\right]\). Fix \(\gamma\). Since
\[
\begin{gathered}
\frac{\cos\beta\cos\gamma}{\cos\alpha}+\frac{\cos\gamma\cos\alpha}{\cos\beta}=2\cos\gamma\left(\frac{\cos^{2}\gamma}{\sin\gamma+\cos(\alpha - \beta)}+\sin\gamma\right),\\
\cos\alpha\cdot\cos\beta=\frac{1}{2}(\sin\gamma+\cos(\alpha - \beta)).
\end{gathered}
\]
Then
\[
\begin{align*}
f&=\frac{1}{2}\frac{\sin\gamma+\cos(\alpha - \beta)}{\cos\gamma}+2\cos\gamma\left(\sin\gamma+\frac{\cos^{2}\gamma}{\sin\gamma+\cos(\alpha - \beta)}\right)\\
&=\sin2\gamma+\frac{1}{2}\frac{\sin\gamma+\cos(\alpha - \beta)}{\cos\gamma}+2\cdot\frac{\cos^{3}\gamma}{\sin\gamma+\cos(\alpha - \beta)}.
\end{align*}
\]
Because \(\sin\gamma+\cos(\alpha - \beta)\leqslant\sin\gamma + 1\leqslant\frac{3}{2}\leqslant2\cos^{2}\gamma\), we have
\[
\begin{align*}
f&\geqslant\sin2\gamma+\frac{1}{2}\frac{1+\sin\gamma}{\cos\gamma}+2\cdot\frac{\cos^{3}\gamma}{1+\sin\gamma}\\
&=2\cos\gamma+\frac{1}{2}\frac{1+\sin\gamma}{\cos\gamma}\\
&=2\cos\gamma+\frac{1}{2}\cot\left(\frac{\pi}{4}-\frac{\gamma}{2}\right).
\end{align*}
\]
Let \(\theta=\frac{\pi}{4}-\frac{\gamma}{2}\in\left[\frac{\pi}{6},\frac{\pi}{4}\right]\), then
\[
\begin{align*}
f&=2\sin2\theta+\frac{1}{2}\cot\theta=\frac{4\tan^{2}\theta}{1 + \tan^{2}\theta}+\frac{1}{2}\cot\theta\\
&=\frac{5}{2}+\frac{1}{2}\frac{(1-\tan\theta)(5\tan^{2}\theta - 4\tan\theta + 1)}{\tan\theta(1+\tan^{2}\theta)}\\
&\geqslant\frac{5}{2}(\tan\theta\in\left[\frac{\sqrt{3}}{3},1\right]).
\end{align*}
\]
Therefore, when \(\alpha=\beta=\frac{\pi}{4},\gamma = 0\), \(f\) attains the minimum value \(\frac{5}{2}\).","import Mathlib

open Real Set
open scoped BigOperators","theorem quantitative_reasoning_zh_blue_853 :
  IsLeast {x | ∃ α β γ : ℝ, α ≥ 0 ∧ β ≥ 0 ∧ γ ≥ 0 ∧ α + β + γ = π / 2 ∧ x =
    cos α * cos β / cos γ + cos β * cos γ / cos α + cos γ * cos α / cos β} (5 / 2) := by","theorem my_favorite_theorem :
  IsLeast {x | ∃ α β γ : ℝ, α ≥ 0 ∧ β ≥ 0 ∧ γ ≥ 0 ∧ α + β + γ = π / 2 ∧ x = cos α * cos β / cos γ + cos β * cos γ / cos α + cos γ * cos α / cos β} (5 / 2) := by sorry",1,1
quantitative_reasoning_zh_blue_823,"Find the maximum value of
$$
x\sqrt{1 - y^{2}}+y\sqrt{1 - x^{2}}
$$

Proof: By the Cauchy inequality, we have
$$
\left|x\sqrt{1 - y^{2}}+y\sqrt{1 - x^{2}}\right|^{2}\leq(x^{2}+y^{2})(2 - x^{2}-y^{2})
$$
Then, by the arithmetic - mean inequality, we get
$$
\left|x\sqrt{1 - y^{2}}+y\sqrt{1 - x^{2}}\right|\leq\frac{x^{2}+y^{2}+2 - x^{2}-y^{2}}{2}=1
$$
If \(x = \frac{1}{2}\), \(y=\frac{\sqrt{3}}{2}\), then
$$
x\sqrt{1 - y^{2}}+y\sqrt{1 - x^{2}} = 1
$$
So the maximum value we are looking for is 1. ","import Mathlib

open Real Set
open scoped BigOperators","theorem quantitative_reasoning_zh_blue_823 :
  IsGreatest {t : ℝ | ∃ x y : ℝ, t = x * sqrt (1 - y ^ 2) + y * sqrt (1 - x ^ 2)} 1 := by","theorem my_favorite_theorem :
  IsGreatest {t : ℝ | ∃ x y, t = x * sqrt (1 - y ^ 2) + y * sqrt (1 - x ^ 2)} 1 := by sorry",1,1
quantitative_reasoning_zh_blue_805,"Let \(a, b, c, d\) be real numbers not all equal to \(0\). Find the maximum value of
\[
f=\frac{ab + 2bc+cd}{a^{2}+b^{2}+c^{2}+d^{2}}
\]

Proof: If we assume that the maximum value of \(f\) is \(M\), then
\[
ab + 2bc+cd\leqslant M(a^{2}+b^{2}+c^{2}+d^{2})
\]
Therefore, we need to establish an inequality of the above form and find a set of values of \(a, b, c, d\) for which the equality of the inequality holds.

Let \(\alpha,\beta,\gamma>0\). Then
\[
\frac{\alpha}{2}a^{2}+\frac{b^{2}}{2\alpha}\geqslant ab,\quad\beta b^{2}+\frac{c^{2}}{\beta}\geqslant 2bc,\quad\frac{\gamma}{2}c^{2}+\frac{d^{2}}{2\gamma}\geqslant cd
\]

Adding the above three inequalities, we get
\[
\begin{gathered}
\frac{\alpha}{2}a^{2}+\left(\frac{1}{2\alpha}+\beta\right)b^{2}+\left(\frac{1}{\beta}+\frac{\gamma}{2}\right)c^{2}+\frac{d^{2}}{2\gamma}\\
\geqslant ab + 2bc+cd
\end{gathered}
\]

Let \(\frac{\alpha}{2}=\frac{1}{2\alpha}+\beta=\frac{1}{\beta}+\frac{\gamma}{2}=\frac{1}{2\gamma}\). We get \(\gamma=\frac{1}{\alpha}\), \(\beta=\frac{1}{2}\left(\alpha-\frac{1}{\alpha}\right)\), and \(\alpha^{4}-6\alpha^{2} + 1=0\). Solving the equation, we obtain \(\alpha=\sqrt{2}+1\) (the other three solutions do not meet the requirements). Then
\[
\begin{gathered}
\frac{\sqrt{2}+1}{2}(a^{2}+b^{2}+c^{2}+d^{2})\geqslant ab + 2bc+cd\\
f\leqslant\frac{\sqrt{2}+1}{2}
\end{gathered}
\]

Moreover, when \(a = d = 1\), \(b=c=\sqrt{2}+1\), the equality of the inequality holds. So the maximum value of \(f\) is \(\frac{\sqrt{2}+1}{2}\).","import Mathlib

open Real Set","theorem quantitative_reasoning_zh_blue_805 :
    IsGreatest {x : ℝ | ∃ a b c d : ℝ, (a ≠ 0 ∨ b ≠ 0 ∨ c ≠ 0 ∨ d ≠ 0) ∧ x = (a * b + 2 * b * c + c * d) / (a ^ 2 + b ^ 2 + c ^ 2 + d ^ 2)} ((Real.sqrt 2 + 1) / 2) := by","theorem my_favorite_theorem :
    IsGreatest {f : ℝ | ∃ a b c d : ℝ, (a ≠ 0 ∨ b ≠ 0 ∨ c ≠ 0 ∨ d ≠ 0) ∧
      f = (a * b + 2 * b * c + c * d) / (a ^ 2 + b ^ 2 + c ^ 2 + d ^ 2)} ((Real.sqrt 2 + 1) / 2) := by sorry",1,1
quantitative_reasoning_zh_blue_878,"There are 5 positive numbers that satisfy the following conditions:
(1) One of the numbers is $\frac{1}{2}$.
(2) When any 2 numbers are taken from these 5 numbers, among the remaining 3 numbers, there must be one number such that the sum of it and the two numbers taken previously is 1.
Find these 5 numbers.

Proof: Let the 5 numbers be $0 < x_1 \leqslant x_2 \leqslant x_3 \leqslant x_4 \leqslant x_5$.
First, $x_4<\frac{1}{2}$. Otherwise, if $x_4 \geqslant \frac{1}{2}$ and $x_5 \geqslant \frac{1}{2}$, then $x_4 + x_5 \geqslant 1$, which is a contradiction! So $x_5=\frac{1}{2}$.
When taking $x_1$ and $x_2$, there exists $x_i$ ($3 \leqslant i \leqslant 5$) such that $x_2 + x_1 + x_i = 1$.
When taking $x_4$ and $x_5$, there exists $x_j$ ($1 \leqslant j \leqslant 3$) such that $x_4 + x_5 + x_j = 1$.
Then $1=x_1+x_2+x_i \leqslant x_1+x_3+x_i \leqslant x_1+x_4+x_i \leqslant x_1+x_4+x_5 \leqslant x_j+ x_4+x_5 = 1$.
So $x_1+x_2+x_i=x_1+x_3+x_i=x_1+x_4+x_i$, and thus $x_2=x_3=x_4=x$.
So we have the following systems of equations:
$\left\{\begin{array}{l}x_1+\frac{1}{2}+x=1, \\ x_1+x+x=1.\end{array}\right. \label{(1)}$
or $\left\{\begin{array}{l}x_1+\frac{1}{2}+x=1, \\ 2x+x=1.\end{array}\right. \label{(2)}$
or $\left\{\begin{array}{l}x_1+\frac{1}{2}+x=1, \\ 2x+\frac{1}{2}=1.\end{array}\right. \label{(3)}$
System (1) has no solution. From system (2), we get $x = \frac{1}{3}$ and $x_1=\frac{1}{6}$. From system (3), we get $x=\frac{1}{4}$ and $x_1=\frac{1}{4}$.
Therefore, $\left(x_1, x_2, x_3, x_4, x_5\right)=\left(\frac{1}{6}, \frac{1}{3}, \frac{1}{3}, \frac{1}{3}, \frac{1}{2}\right)$ or $\left(\frac{1}{4}, \frac{1}{4}, \frac{1}{4}, \frac{1}{4}, \frac{1}{2}\right)$. 

(Note: The original text had the order of $\frac{1}{2}$'s position in the tuples wrong in the final answer. The corrected order is presented above according to the logic of the solution process.) ",import Mathlib,"theorem quantitative_reasoning_zh_blue_878
    (x : Fin 5 → ℝ)
    (hx1 : 0 < x 0)
    (hx2 : x 0 ≤ x 1)
    (hx3 : x 1 ≤ x 2)
    (hx4 : x 2 ≤ x 3)
    (hx5 : x 3 ≤ x 4)
    (h1 : ∃ i, x i = 1 / 2)
    (h2 : ∀ i j, i ≠ j → ∃ k, x i + x j + x k = 1)
    : (x 0 = 1 / 6 ∧ x 1 = 1 / 3 ∧ x 2 = 1 / 3 ∧ x 3 = 1 / 3 ∧ x 4 = 1 / 2) ∨
    (x 0 = 1 / 4 ∧ x 1 = 1 / 4 ∧ x 2 = 1 / 4 ∧ x 3 = 1 / 4 ∧ x 4 = 1 / 2) := by","theorem my_favorite_theorem (x : Fin 5 → ℝ) (hx : ∀ i, 0 < x i)
    (hxi : x 4 = 1 / 2) (hxi' : ∀ i, i ≠ 4 → ∃ j, x i + x j + x (i + 1) = 1) :
    (x 0 = 1 / 6 ∧ x 1 = 1 / 3 ∧ x 2 = 1 / 3 ∧ x 3 = 1 / 3 ∧ x 4 = 1 / 2) ∨
    (x 0 = 1 / 4 ∧ x 1 = 1 / 4 ∧ x 2 = 1 / 4 ∧ x 3 = 1 / 4 ∧ x 4 = 1 / 2) := by sorry",0,1
quantitative_reasoning_zh_blue_866,"(Generalized form of W. Janous inequality)
Let \(a_1, a_2, \cdots, a_n \in \mathbf{R}^{+}\), \(p, q \in \mathbf{R}^{+}\). Denote \(S = (a_1^p + a_2^p+\cdots+a_n^p)^{\frac{1}{p}}\). Then for any permutation \(i_1, i_2, \cdots, i_n\) of \(1, 2, \cdots, n\), we have: \(\sum_{k = 1}^n\frac{a_k^q - a_{i_k}^q}{S^p - a_k^p}\geqslant0\).

Proof: By symmetry, without loss of generality, assume \(a_1\geqslant a_2\geqslant\cdots\geqslant a_n\). Then
\[
\sum_{j = 1}^k a_j^q\geqslant\sum_{j = 1}^k a_{i_j}^q(1\leqslant k\leqslant n - 1),\sum_{j = 1}^n a_j^q=\sum_{j = 1}^n a_{i_j}^q,
\]
and \((S^p - a_k^p)^{-1}\geqslant(S^p - a_{k + 1}^p)^{-1}(1\leqslant k\leqslant n - 1)\).
By the partial summation formula, we have \(\sum_{k = 1}^n\frac{a_k^q - a_{i_k}^q}{S^p - a_k^p}=(S^p - a_n^p)^{-1}\cdot\sum_{j = 1}^n(a_j^q - a_{i_j}^q)+\sum_{k = 1}^{n - 1}\left[\sum_{j = 1}^k(a_j^q - a_{i_j}^q)\right]\cdot\left[(S^p - a_k^p)^{-1}-(S^p - a_{k + 1}^p)^{-1}\right]\geqslant0\). Thus the original inequality holds. ","import Mathlib

open Real","theorem quantitative_reasoning_zh_blue_866 {n : ℕ} (hn : 0 < n) (a : Fin n → ℝ)
    (ha : ∀ i, 0 < a i) (p q : ℝ) (hp : 0 < p) (hq : 0 < q)
    (S : ℝ) (hS : S = (∑ i, (a i)^p) ^ ((1 : ℝ) / p)) :
    ∀ i : Equiv.Perm (Fin n), ∑ k, (a k^q - a (i k)^q) / (S^p - a k^p) ≥ 0 := by","theorem my_favorite_theorem {n : ℕ} (hn : 0 < n) (a : Fin n → ℝ)
    (ha : ∀ i, 0 < a i) (p q : ℝ) (hp : 0 < p) (hq : 0 < q)
    (S : ℝ) (hS : S = (∑ i, (a i)^p) ^ ((1 : ℝ) / p)) :
    ∀ i : Equiv.Perm (Fin n), (∑ k, (a k)^q - (a (i k))^q) / ((S^p - (a k)^p) : ℝ) ≥ 0 := by sorry",0,0
